1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,name
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,abomasite
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,absolite
0.5796177668552059,0.13324846962646553,0.9004969314330349,0.3046004213417972,0.12341176699743034,0.11673840946155067,0.10895921510801165,0.4071416138114934,0.2218445377355065,0.8599285705481923,0.13151252789362966,0.8955250908701075,0.778931154039354,0.43967444387603016,0.1176100722861757,0.8741378585082737,0.09586234770776236,0.8147567482281509,0.14306576871794285,0.8633073345477258,absorbbulb
0.5517802194435935,0.23867448639734745,0.9166425278050261,0.7580725835246858,0.43223271485498316,0.7006503730526488,0.7202236966269671,0.7087170600071413,0.5595094376270209,0.2536032189478135,0.7189423304549946,0.3333432811171264,0.40163308044442575,0.4023335538465673,0.7030603082219737,0.7494634434280405,0.7081427251584237,0.5834154245556055,0.6441024390014267,0.5679594032071809,adamantorb
0.564190121261538,0.1784954211910229,0.8530162374003315,0.32818224343422053,0.18270577486679995,0.16576775968774515,0.18186772957900565,0.4296906842987183,0.2737239503965967,0.7616509394150408,0.19066136257015387,0.8326979238174984,0.7223831999150132,0.41982849222512086,0.17208784000952582,0.8378639196501223,0.15572037752398848,0.8081690898849822,0.22620521015141737,0.7955395499719047,adrenalineorb
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,aerodactylite
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,aggronite
0.0895745736628546,0.4465548773052509,0.8698108694580389,0.5571794533215821,0.7316669107089264,0.5229942774200727,0.5609496441831128,0.2279964798183,0.0,0.22333850906589972,0.5324938529259033,0.5815059799494897,1.0,0.9363951474575314,0.5997800801349036,0.3536913366587019,0.5064709390649036,0.18336428259808518,0.3763395462352229,0.33985527794585435,aguavberry
0.5645978413287551,0.17238508686417975,0.8641193291057304,0.3065119109083043,0.17107884089649533,0.14918881838941145,0.15397305283874596,0.4106824241187072,0.24965555385361227,0.7951411933472649,0.16983068422598802,0.8538169170410709,0.7455830446789169,0.43345953310823615,0.16122414783950623,0.8362993141800641,0.13732938029929387,0.7938381274624446,0.19932782892292633,0.8026050136371117,airballoon
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,alakazite
0.6293203419716883,0.8743805921018886,0.1469041642947374,0.0,0.494191917368809,0.15493737033024435,0.13946271888632888,0.0,0.5867094319421791,0.5580518723050156,0.0,0.7491095526249835,0.5766718679826561,0.3830652603617119,0.45448307340602945,0.3318973087333801,0.05610286182266089,0.43738648100084454,0.6364158532809249,0.22571705320234495,aloraichiumz
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,altarianite
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,ampharosite
0.0895745736628546,0.4465548773052509,0.8698108694580389,0.5571794533215821,0.7316669107089264,0.5229942774200727,0.5609496441831128,0.2279964798183,0.0,0.22333850906589972,0.5324938529259033,0.5815059799494897,1.0,0.9363951474575314,0.5997800801349036,0.3536913366587019,0.5064709390649036,0.18336428259808518,0.3763395462352229,0.33985527794585435,apicotberry
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,armorfossil
0.0895745736628546,0.4465548773052509,0.8698108694580389,0.5571794533215821,0.7316669107089264,0.5229942774200727,0.5609496441831128,0.2279964798183,0.0,0.22333850906589972,0.5324938529259033,0.5815059799494897,1.0,0.9363951474575314,0.5997800801349036,0.3536913366587019,0.5064709390649036,0.18336428259808518,0.3763395462352229,0.33985527794585435,aspearberry
0.5881980193405539,0.11148216970394742,0.9198086310281602,0.32254975340861947,0.12816090043744455,0.13595220655938434,0.12874564632258134,0.4300464025999655,0.23535551184894765,0.8463494535779372,0.15652800871275685,0.8771233741116583,0.7683984611358787,0.43684270983822915,0.13691293695246376,0.8898584885768882,0.1146012289694881,0.839996047991669,0.15753903348702525,0.8640674091623547,assaultvest
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,audinite
0.0895745736628546,0.4465548773052509,0.8698108694580389,0.5571794533215821,0.7316669107089264,0.5229942774200727,0.5609496441831128,0.2279964798183,0.0,0.22333850906589972,0.5324938529259033,0.5815059799494897,1.0,0.9363951474575314,0.5997800801349036,0.3536913366587019,0.5064709390649036,0.18336428259808518,0.3763395462352229,0.33985527794585435,babiriberry
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,banettite
0.548819683460252,0.1255922250559951,0.9102567036615699,0.2558325804333046,0.12417093062277484,0.039216347330643275,0.03418201175790525,0.3264880905217332,0.13344031231889453,0.9318177910804801,0.036351575933936564,0.9849284866792481,0.8710954491617666,0.5187814517853304,0.047576834025493175,0.8719766920020013,0.0027721753804453853,0.8271333563469114,0.047853656776054354,0.897424198736847,beastball
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,beedrillite
0.09866655443291994,0.8942817702359571,0.5386687998663655,0.6755716192319295,1.0,0.6326137679176294,0.6887629190569073,0.06699465651478831,0.20317101662342507,0.0077683610491928595,0.5678069680807191,0.4394608577128196,0.8641385224329126,0.9677991304474955,0.9410394759840457,0.0,0.5679080227887086,0.0,0.6624697721269271,0.0,belueberry
0.5645978413287551,0.17238508686417975,0.8641193291057304,0.3065119109083043,0.17107884089649533,0.14918881838941145,0.15397305283874596,0.4106824241187072,0.24965555385361227,0.7951411933472649,0.16983068422598802,0.8538169170410709,0.7455830446789169,0.43345953310823615,0.16122414783950623,0.8362993141800641,0.13732938029929387,0.7938381274624446,0.19932782892292633,0.8026050136371117,berryjuice
0.5645978413287551,0.17238508686417975,0.8641193291057304,0.3065119109083043,0.17107884089649533,0.14918881838941145,0.15397305283874596,0.4106824241187072,0.24965555385361227,0.7951411933472649,0.16983068422598802,0.8538169170410709,0.7455830446789169,0.43345953310823615,0.16122414783950623,0.8362993141800641,0.13732938029929387,0.7938381274624446,0.19932782892292633,0.8026050136371117,berrysweet
0.6374761178739726,0.1543253594334486,0.873873521606428,0.35870501954880696,0.15245035710440613,0.18430313992887015,0.18378270375508943,0.4457924888787648,0.3203142888499724,0.7958129914654757,0.18151480994943503,0.8143844539732531,0.6902013790767645,0.4150563821822497,0.20495702158342177,0.8893305938742067,0.15607897686155991,0.84715036680421,0.2266439216801086,0.8449323953563459,bigroot
0.5645978413287551,0.17238508686417975,0.8641193291057304,0.3065119109083043,0.17107884089649533,0.14918881838941145,0.15397305283874596,0.4106824241187072,0.24965555385361227,0.7951411933472649,0.16983068422598802,0.8538169170410709,0.7455830446789169,0.43345953310823615,0.16122414783950623,0.8362993141800641,0.13732938029929387,0.7938381274624446,0.19932782892292633,0.8026050136371117,bindingband
0.5517802194435935,0.23867448639734745,0.9166425278050261,0.7580725835246858,0.43223271485498316,0.7006503730526488,0.7202236966269671,0.7087170600071413,0.5595094376270209,0.2536032189478135,0.7189423304549946,0.3333432811171264,0.40163308044442575,0.4023335538465673,0.7030603082219737,0.7494634434280405,0.7081427251584237,0.5834154245556055,0.6441024390014267,0.5679594032071809,blackbelt
0.6140412140907375,0.0932162826841938,0.946077510178971,0.3891632109790055,0.1092850634217542,0.17651511820957966,0.18618335360492488,0.48209618393547704,0.26631865433477087,0.8280024696006202,0.19062205923140818,0.8392589080437766,0.723177241664869,0.4201455837436673,0.14974027728534267,0.9531836115128318,0.16581355497947636,0.8446439150675406,0.1673916344231725,0.9081228804082371,blacksludge
0.5517802194435935,0.23867448639734745,0.9166425278050261,0.7580725835246858,0.43223271485498316,0.7006503730526488,0.7202236966269671,0.7087170600071413,0.5595094376270209,0.2536032189478135,0.7189423304549946,0.3333432811171264,0.40163308044442575,0.4023335538465673,0.7030603082219737,0.7494634434280405,0.7081427251584237,0.5834154245556055,0.6441024390014267,0.5679594032071809,blackglasses
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,blastoisinite
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,blazikenite
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,blueorb
0.0,0.5499365395818118,0.8448981257214685,0.7340188319170562,0.9142046743508807,0.6876845468290629,0.7565629604950459,0.24520023755944148,0.039119212712569684,0.0,0.7026669559493468,0.4363933668288045,0.952342996740468,1.0,0.8114161924116053,0.23370516421851206,0.6794582288427178,0.042781217036852504,0.527233781649581,0.1779189974270844,blukberry
0.5645978413287551,0.17238508686417975,0.8641193291057304,0.3065119109083043,0.17107884089649533,0.14918881838941145,0.15397305283874596,0.4106824241187072,0.24965555385361227,0.7951411933472649,0.16983068422598802,0.8538169170410709,0.7455830446789169,0.43345953310823615,0.16122414783950623,0.8362993141800641,0.13732938029929387,0.7938381274624446,0.19932782892292633,0.8026050136371117,blunderpolicy
0.5645978413287551,0.17238508686417975,0.8641193291057304,0.3065119109083043,0.17107884089649533,0.14918881838941145,0.15397305283874596,0.4106824241187072,0.24965555385361227,0.7951411933472649,0.16983068422598802,0.8538169170410709,0.7455830446789169,0.43345953310823615,0.16122414783950623,0.8362993141800641,0.13732938029929387,0.7938381274624446,0.19932782892292633,0.8026050136371117,bottlecap
0.6095179366392937,0.1669942634271927,0.8540939967054322,0.2979407091973637,0.1477948835627702,0.1674727178924067,0.15684583404732066,0.42232569571667744,0.28496483688451724,0.8034785322961192,0.168782488803222,0.8376976164847884,0.7257978410060872,0.42021589069183246,0.16940949320296372,0.887071771143513,0.14274823491317956,0.7957690407288932,0.213787416159831,0.8284245638725868,brightpowder
1.0,0.5591314456380119,0.31497874232672995,0.15715733171035817,0.1533228041453784,0.18246611254264566,0.17480378273521646,0.39025048962274655,0.9203580305497086,0.7338463582301936,0.04008931432954599,0.687460556381893,0.19559606135861402,0.0,0.3601481717592696,0.7916316756308851,0.10074779829305991,0.9011266909930813,0.6654731146206939,0.5853933661629823,buggem
0.553413063366663,0.057610261030433874,0.9544321935998167,0.2586687164434397,0.06900738241564242,0.0,0.001715008895389003,0.35798799880704557,0.0850112828319356,0.9641916175041165,0.04730754119361513,0.9999999999999999,0.9038699053954371,0.4768829477575802,0.0,0.9084297798994658,0.0,0.8479198973806938,0.0,0.9679638642101006,bugmemory
0.7478211783901951,1.0,0.0,0.10377184868665945,0.5694581978987622,0.36100151507392775,0.3559504108499989,0.1500976016014608,0.9208162722281266,0.3293501622470251,0.1952501869530333,0.4993544771339289,0.2523254306686276,0.17869166063511255,0.6964590296615623,0.2847897313552805,0.26937716172001214,0.4309305908807979,0.9681358233280661,0.054854582286910036,buginiumz
0.580839487043777,0.14896099191511636,0.8824942011152742,0.29394454541907067,0.15867326514298374,0.13359024597049185,0.12039754910820699,0.37963411710274514,0.20818739607398506,0.8304885739318466,0.14294697254634436,0.8730806554858267,0.7993122066412754,0.4751258805606092,0.15455385448640135,0.8528306554004568,0.11149006869991784,0.7835091186154389,0.1498117898968987,0.8507535497351459,burndrive
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,cameruptite
0.5863345769591756,0.10133628394637861,0.9135382810959649,0.30528301090108056,0.10129431874464534,0.10540712842810418,0.1011970428281106,0.4384704098025539,0.23618326824715807,0.8683156567721649,0.1418928497059021,0.8999717088340252,0.7574557063894429,0.3866697084596703,0.10115509076502294,0.8835694528689804,0.0972856665269809,0.8394659638474307,0.15043777119835378,0.8693366185703901,cellbattery
0.5517802194435935,0.23867448639734745,0.9166425278050261,0.7580725835246858,0.43223271485498316,0.7006503730526488,0.7202236966269671,0.7087170600071413,0.5595094376270209,0.2536032189478135,0.7189423304549946,0.3333432811171264,0.40163308044442575,0.4023335538465673,0.7030603082219737,0.7494634434280405,0.7081427251584237,0.5834154245556055,0.6441024390014267,0.5679594032071809,charcoal
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,charizarditex
0.6087506714879178,0.5636217235281555,0.4561704041470978,0.1230787616738851,0.3344136362222413,0.12191505965413274,0.1234972775793517,0.17480932119640213,0.44165911319625506,0.6913716309643491,0.042147997679552796,0.8257953760189837,0.6491262159067899,0.3877942046517311,0.2916098675604766,0.5728610722603151,0.0606853781486173,0.6171997611973526,0.4309851282365835,0.4901174750019105,charizarditey
0.0895745736628546,0.4465548773052509,0.8698108694580389,0.5571794533215821,0.7316669107089264,0.5229942774200727,0.5609496441831128,0.2279964798183,0.0,0.22333850906589972,0.5324938529259033,0.5815059799494897,1.0,0.9363951474575314,0.5997800801349036,0.3536913366587019,0.5064709390649036,0.18336428259808518,0.3763395462352229,0.33985527794585435,chartiberry
0.0895745736628546,0.4465548773052509,0.8698108694580389,0.5571794533215821,0.7316669107089264,0.5229942774200727,0.5609496441831128,0.2279964798183,0.0,0.22333850906589972,0.5324938529259033,0.5815059799494897,1.0,0.9363951474575314,0.5997800801349036,0.3536913366587019,0.5064709390649036,0.18336428259808518,0.3763395462352229,0.33985527794585435,cheriberry
0.548819683460252,0.1255922250559951,0.9102567036615699,0.2558325804333046,0.12417093062277484,0.039216347330643275,0.03418201175790525,0.3264880905217332,0.13344031231889453,0.9318177910804801,0.036351575933936564,0.9849284866792481,0.8710954491617666,0.5187814517853304,0.047576834025493175,0.8719766920020013,0.0027721753804453853,0.8271333563469114,0.047853656776054354,0.897424198736847,cherishball
0.0895745736628546,0.4465548773052509,0.8698108694580389,0.5571794533215821,0.7316669107089264,0.5229942774200727,0.5609496441831128,0.2279964798183,0.0,0.22333850906589972,0.5324938529259033,0.5815059799494897,1.0,0.9363951474575314,0.5997800801349036,0.3536913366587019,0.5064709390649036,0.18336428259808518,0.3763395462352229,0.33985527794585435,chestoberry
0.0895745736628546,0.4465548773052509,0.8698108694580389,0.5571794533215821,0.7316669107089264,0.5229942774200727,0.5609496441831128,0.2279964798183,0.0,0.22333850906589972,0.5324938529259033,0.5815059799494897,1.0,0.9363951474575314,0.5997800801349036,0.3536913366587019,0.5064709390649036,0.18336428259808518,0.3763395462352229,0.33985527794585435,chilanberry
0.580839487043777,0.14896099191511636,0.8824942011152742,0.29394454541907067,0.15867326514298374,0.13359024597049185,0.12039754910820699,0.37963411710274514,0.20818739607398506,0.8304885739318466,0.14294697254634436,0.8730806554858267,0.7993122066412754,0.4751258805606092,0.15455385448640135,0.8528306554004568,0.11149006869991784,0.7835091186154389,0.1498117898968987,0.8507535497351459,chilldrive
